Nome: COTRIGUACU
Codigo Estacao: 82927
Latitude: -9.92
Longitude: -58.27
Altitude: 250
Situacao: Desativada
Data Inicial: 2000-01-01
Data Final: 2000-11-07
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);
2000-07-12;null;35;null;13,9;87;82;
2000-07-13;null;28;20;20;null;81;
2000-07-14;null;28;19;12,3;null;83;
2000-07-15;null;32;23;15;null;81;
2000-07-16;null;32;null;24,5;86,8;70;
2000-07-17;null;34;25;20;91;85;
2000-07-18;null;33,2;24,4;20;null;94;
2000-07-19;null;33,2;null;21,2;null;56;
2000-07-20;null;33;null;25,6;null;76;
2000-07-21;null;33,4;null;25,8;null;99;
2000-07-22;null;33,8;25,5;21;null;89;
2000-07-23;null;32;null;19,8;null;92;
2000-07-24;null;32,8;21;13,9;null;85;
2000-07-25;null;32,8;null;13,9;null;77;
2000-07-26;null;32,4;23,1;15;null;80;
2000-07-27;null;34;23,8;18,2;null;75;
2000-07-28;null;34;null;21,8;null;80;
2000-07-29;null;null;null;null;null;null;
2000-07-30;null;35;null;25,2;null;null;
2000-07-31;null;35;null;20;null;73;
2000-08-01;0;34;null;18;null;66;
2000-08-02;null;33;24,6;19;86;68;
2000-08-03;null;33;null;19;null;65;
2000-08-04;null;35;null;23,6;null;64;
2000-08-05;null;35;27;23,3;null;81;
2000-08-06;null;35,6;null;24,6;null;64;
2000-08-07;null;35,5;null;22;null;59;
2000-08-08;null;35;26,5;20,8;80,5;57;
2000-08-09;null;35;25,9;20,8;null;87;
2000-08-10;null;35;null;19;null;67;
2000-08-11;null;33,4;25,2;19,4;84,8;69;
2000-08-12;null;28,4;22,8;17,8;93,3;84;
2000-08-13;null;31,8;23,5;15,6;null;89;
2000-08-14;null;30;22,3;17,8;null;85;
2000-08-15;null;33,4;null;17,4;null;65;
2000-08-16;null;33;24,6;20;87;69;
2000-08-17;null;34;25,6;19,2;null;94;
2000-08-18;null;34,8;25,7;18,2;74,8;52;
2000-08-19;null;36;25,5;20;75;53;
2000-08-20;null;35;26,3;20,8;null;77;
2000-08-21;null;36;null;25,8;null;75;
2000-08-22;null;36,2;25,1;17,6;79,8;67;
2000-08-23;null;36,2;26,3;18,4;79,3;67;
2000-08-24;null;36;27;20,2;70,5;50;
2000-08-25;null;35;26,6;21;78,8;63;
2000-08-26;null;36,2;27,3;21,8;null;77;
2000-08-27;null;36,1;null;21;null;80;
2000-08-28;null;35,4;27,2;22;80,5;66;
